Epoch: 001, Loss: 14.0229, Val: 0.8281, Test: 0.9112
Epoch: 002, Loss: 4.2086, Val: 0.8594, Test: 0.9034
Epoch: 003, Loss: 2.7967, Val: 0.8888, Test: 0.9230
Epoch: 004, Loss: 3.3798, Val: 0.8941, Test: 0.9223
Epoch: 005, Loss: 3.3003, Val: 0.8920, Test: 0.9280
Epoch: 006, Loss: 2.6520, Val: 0.8811, Test: 0.9030
Epoch: 007, Loss: 1.8392, Val: 0.8686, Test: 0.8785
Epoch: 008, Loss: 1.6024, Val: 0.8572, Test: 0.8751
Epoch: 009, Loss: 1.4809, Val: 0.8421, Test: 0.8774
Epoch: 010, Loss: 1.4338, Val: 0.8295, Test: 0.8748
Epoch: 011, Loss: 1.2858, Val: 0.8288, Test: 0.8640
Epoch: 012, Loss: 1.2228, Val: 0.8291, Test: 0.8644
Epoch: 013, Loss: 1.0767, Val: 0.8309, Test: 0.8637
Epoch: 014, Loss: 1.0380, Val: 0.8444, Test: 0.8703
Epoch: 015, Loss: 1.0078, Val: 0.8494, Test: 0.8754
Epoch: 016, Loss: 0.9709, Val: 0.8523, Test: 0.8741
Epoch: 017, Loss: 0.8939, Val: 0.8540, Test: 0.8724
Epoch: 018, Loss: 0.8533, Val: 0.8572, Test: 0.8732
Epoch: 019, Loss: 0.7940, Val: 0.8587, Test: 0.8755
Epoch: 020, Loss: 0.7680, Val: 0.8629, Test: 0.8801
Epoch: 021, Loss: 0.7436, Val: 0.8718, Test: 0.8878
Epoch: 022, Loss: 0.7395, Val: 0.8768, Test: 0.8900
Epoch: 023, Loss: 0.7449, Val: 0.8729, Test: 0.8879
Epoch: 024, Loss: 0.7024, Val: 0.8690, Test: 0.8870
Epoch: 025, Loss: 0.6990, Val: 0.8651, Test: 0.8831
Epoch: 026, Loss: 0.6895, Val: 0.8601, Test: 0.8791
Epoch: 027, Loss: 0.6835, Val: 0.8530, Test: 0.8754
Epoch: 028, Loss: 0.6801, Val: 0.8512, Test: 0.8721
Epoch: 029, Loss: 0.6723, Val: 0.8526, Test: 0.8725
Epoch: 030, Loss: 0.6643, Val: 0.8580, Test: 0.8727
Epoch: 031, Loss: 0.6630, Val: 0.8619, Test: 0.8734
Epoch: 032, Loss: 0.6588, Val: 0.8665, Test: 0.8730
Epoch: 033, Loss: 0.6559, Val: 0.8644, Test: 0.8741
Epoch: 034, Loss: 0.6680, Val: 0.8701, Test: 0.8737
Epoch: 035, Loss: 0.6619, Val: 0.8711, Test: 0.8680
Epoch: 036, Loss: 0.6551, Val: 0.8693, Test: 0.8657
Epoch: 037, Loss: 0.6572, Val: 0.8672, Test: 0.8623
Epoch: 038, Loss: 0.6574, Val: 0.8608, Test: 0.8562
Epoch: 039, Loss: 0.6481, Val: 0.8551, Test: 0.8496
Epoch: 040, Loss: 0.6430, Val: 0.8459, Test: 0.8362
Epoch: 041, Loss: 0.6500, Val: 0.8370, Test: 0.8288
Epoch: 042, Loss: 0.6501, Val: 0.8248, Test: 0.8195
Epoch: 043, Loss: 0.6440, Val: 0.8192, Test: 0.8147
Epoch: 044, Loss: 0.6467, Val: 0.8152, Test: 0.8157
Epoch: 045, Loss: 0.6467, Val: 0.8113, Test: 0.8078
Epoch: 046, Loss: 0.6465, Val: 0.8156, Test: 0.8106
Epoch: 047, Loss: 0.6400, Val: 0.8224, Test: 0.8085
Epoch: 048, Loss: 0.6376, Val: 0.8256, Test: 0.8148
Epoch: 049, Loss: 0.6415, Val: 0.8288, Test: 0.8138
Epoch: 050, Loss: 0.6422, Val: 0.8298, Test: 0.8149
Epoch: 051, Loss: 0.6400, Val: 0.8288, Test: 0.8083
Epoch: 052, Loss: 0.6336, Val: 0.8284, Test: 0.8016
Epoch: 053, Loss: 0.6361, Val: 0.8273, Test: 0.8017
Epoch: 054, Loss: 0.6426, Val: 0.8220, Test: 0.7978
Epoch: 055, Loss: 0.6332, Val: 0.8206, Test: 0.7941
Epoch: 056, Loss: 0.6334, Val: 0.8195, Test: 0.7936
Epoch: 057, Loss: 0.6381, Val: 0.8149, Test: 0.7875
Epoch: 058, Loss: 0.6374, Val: 0.8167, Test: 0.7854
Epoch: 059, Loss: 0.6420, Val: 0.8170, Test: 0.7833
Epoch: 060, Loss: 0.6335, Val: 0.8174, Test: 0.7831
Epoch: 061, Loss: 0.6333, Val: 0.8174, Test: 0.7833
Epoch: 062, Loss: 0.6375, Val: 0.8174, Test: 0.7855
Epoch: 063, Loss: 0.6345, Val: 0.8131, Test: 0.7826
Epoch: 064, Loss: 0.6279, Val: 0.8138, Test: 0.7851
Epoch: 065, Loss: 0.6340, Val: 0.8184, Test: 0.7830
Epoch: 066, Loss: 0.6275, Val: 0.8159, Test: 0.7831
Epoch: 067, Loss: 0.6422, Val: 0.8145, Test: 0.7816
Epoch: 068, Loss: 0.6279, Val: 0.8138, Test: 0.7777
Epoch: 069, Loss: 0.6431, Val: 0.8035, Test: 0.7700
Epoch: 070, Loss: 0.6308, Val: 0.7978, Test: 0.7655
Epoch: 071, Loss: 0.6265, Val: 0.7971, Test: 0.7657
Epoch: 072, Loss: 0.6359, Val: 0.7967, Test: 0.7659
Epoch: 073, Loss: 0.6304, Val: 0.7978, Test: 0.7671
Epoch: 074, Loss: 0.6415, Val: 0.8028, Test: 0.7678
Epoch: 075, Loss: 0.6323, Val: 0.8031, Test: 0.7683
Epoch: 076, Loss: 0.6314, Val: 0.7996, Test: 0.7726
Epoch: 077, Loss: 0.6278, Val: 0.8024, Test: 0.7757
Epoch: 078, Loss: 0.6364, Val: 0.8088, Test: 0.7794
Epoch: 079, Loss: 0.6384, Val: 0.8113, Test: 0.7835
Epoch: 080, Loss: 0.6345, Val: 0.8231, Test: 0.7867
Epoch: 081, Loss: 0.6326, Val: 0.8313, Test: 0.7916
Epoch: 082, Loss: 0.6309, Val: 0.8330, Test: 0.7930
Epoch: 083, Loss: 0.6400, Val: 0.8323, Test: 0.7898
Epoch: 084, Loss: 0.6366, Val: 0.8259, Test: 0.7855
Epoch: 085, Loss: 0.6284, Val: 0.8241, Test: 0.7857
Epoch: 086, Loss: 0.6383, Val: 0.8177, Test: 0.7851
Epoch: 087, Loss: 0.6294, Val: 0.8209, Test: 0.7905
