Epoch: 001, Loss: 14.0479, Val: 0.8900, Test: 0.8831
Epoch: 002, Loss: 5.4034, Val: 0.8790, Test: 0.8839
Epoch: 003, Loss: 2.9156, Val: 0.8886, Test: 0.8854
Epoch: 004, Loss: 4.1880, Val: 0.8896, Test: 0.8850
Epoch: 005, Loss: 4.0865, Val: 0.8692, Test: 0.8739
Epoch: 006, Loss: 2.8340, Val: 0.8551, Test: 0.8576
Epoch: 007, Loss: 1.9708, Val: 0.8670, Test: 0.8534
Epoch: 008, Loss: 1.7343, Val: 0.8685, Test: 0.8748
Epoch: 009, Loss: 1.7737, Val: 0.8674, Test: 0.8781
Epoch: 010, Loss: 1.7746, Val: 0.8677, Test: 0.8483
Epoch: 011, Loss: 1.4841, Val: 0.8638, Test: 0.8411
Epoch: 012, Loss: 1.2860, Val: 0.8510, Test: 0.8386
Epoch: 013, Loss: 1.0395, Val: 0.8512, Test: 0.8388
Epoch: 014, Loss: 1.0178, Val: 0.8647, Test: 0.8397
Epoch: 015, Loss: 1.0734, Val: 0.8654, Test: 0.8462
Epoch: 016, Loss: 1.0697, Val: 0.8640, Test: 0.8647
Epoch: 017, Loss: 0.9888, Val: 0.8626, Test: 0.8725
Epoch: 018, Loss: 0.9781, Val: 0.8628, Test: 0.8706
Epoch: 019, Loss: 0.8775, Val: 0.8624, Test: 0.8671
Epoch: 020, Loss: 0.8172, Val: 0.8482, Test: 0.8598
Epoch: 021, Loss: 0.7837, Val: 0.8318, Test: 0.8547
Epoch: 022, Loss: 0.7380, Val: 0.8362, Test: 0.8594
Epoch: 023, Loss: 0.7033, Val: 0.8448, Test: 0.8680
Epoch: 024, Loss: 0.6903, Val: 0.8583, Test: 0.8784
Epoch: 025, Loss: 0.6971, Val: 0.8786, Test: 0.8917
Epoch: 026, Loss: 0.6957, Val: 0.8804, Test: 0.8940
Epoch: 027, Loss: 0.6833, Val: 0.8818, Test: 0.8934
Epoch: 028, Loss: 0.6963, Val: 0.8822, Test: 0.8933
Epoch: 029, Loss: 0.6978, Val: 0.8818, Test: 0.8891
Epoch: 030, Loss: 0.6906, Val: 0.8772, Test: 0.8891
Epoch: 031, Loss: 0.6768, Val: 0.8704, Test: 0.8855
Epoch: 032, Loss: 0.6823, Val: 0.8597, Test: 0.8777
Epoch: 033, Loss: 0.6717, Val: 0.8540, Test: 0.8737
Epoch: 034, Loss: 0.6691, Val: 0.8526, Test: 0.8622
Epoch: 035, Loss: 0.6606, Val: 0.8487, Test: 0.8510
Epoch: 036, Loss: 0.6550, Val: 0.8348, Test: 0.8458
Epoch: 037, Loss: 0.6522, Val: 0.8316, Test: 0.8424
Epoch: 038, Loss: 0.6541, Val: 0.8295, Test: 0.8404
Epoch: 039, Loss: 0.6515, Val: 0.8263, Test: 0.8364
Epoch: 040, Loss: 0.6502, Val: 0.8224, Test: 0.8320
Epoch: 041, Loss: 0.6414, Val: 0.8163, Test: 0.8264
Epoch: 042, Loss: 0.6468, Val: 0.8003, Test: 0.8230
Epoch: 043, Loss: 0.6489, Val: 0.7925, Test: 0.8112
Epoch: 044, Loss: 0.6361, Val: 0.7782, Test: 0.8040
Epoch: 045, Loss: 0.6495, Val: 0.7625, Test: 0.7987
Epoch: 046, Loss: 0.6366, Val: 0.7455, Test: 0.7986
Epoch: 047, Loss: 0.6388, Val: 0.7451, Test: 0.7982
Epoch: 048, Loss: 0.6458, Val: 0.7447, Test: 0.7933
Epoch: 049, Loss: 0.6373, Val: 0.7430, Test: 0.7939
Epoch: 050, Loss: 0.6373, Val: 0.7430, Test: 0.7937
Epoch: 051, Loss: 0.6358, Val: 0.7444, Test: 0.7954
Epoch: 052, Loss: 0.6422, Val: 0.7476, Test: 0.7962
Epoch: 053, Loss: 0.6320, Val: 0.7497, Test: 0.7978
Epoch: 054, Loss: 0.6367, Val: 0.7419, Test: 0.7977
Epoch: 055, Loss: 0.6248, Val: 0.7476, Test: 0.8013
