Epoch: 001, Loss: 12.7119, Val: 0.8774, Test: 0.8913
Epoch: 002, Loss: 4.4625, Val: 0.8889, Test: 0.8908
Epoch: 003, Loss: 2.4588, Val: 0.8759, Test: 0.8963
Epoch: 004, Loss: 3.7896, Val: 0.8770, Test: 0.8936
Epoch: 005, Loss: 4.4198, Val: 0.8868, Test: 0.8898
Epoch: 006, Loss: 2.7138, Val: 0.8665, Test: 0.8603
Epoch: 007, Loss: 1.7915, Val: 0.8371, Test: 0.8361
Epoch: 008, Loss: 1.2224, Val: 0.8548, Test: 0.8452
Epoch: 009, Loss: 1.2890, Val: 0.8718, Test: 0.8561
Epoch: 010, Loss: 1.3309, Val: 0.8807, Test: 0.8683
Epoch: 011, Loss: 1.3691, Val: 0.8743, Test: 0.8642
Epoch: 012, Loss: 1.2740, Val: 0.8726, Test: 0.8546
Epoch: 013, Loss: 1.1533, Val: 0.8704, Test: 0.8492
Epoch: 014, Loss: 1.0310, Val: 0.8580, Test: 0.8476
Epoch: 015, Loss: 0.9732, Val: 0.8569, Test: 0.8467
Epoch: 016, Loss: 0.8878, Val: 0.8583, Test: 0.8456
Epoch: 017, Loss: 0.8757, Val: 0.8633, Test: 0.8498
Epoch: 018, Loss: 0.8543, Val: 0.8644, Test: 0.8573
Epoch: 019, Loss: 0.8274, Val: 0.8708, Test: 0.8654
Epoch: 020, Loss: 0.7838, Val: 0.8722, Test: 0.8727
Epoch: 021, Loss: 0.7585, Val: 0.8765, Test: 0.8772
Epoch: 022, Loss: 0.7461, Val: 0.8747, Test: 0.8801
Epoch: 023, Loss: 0.7404, Val: 0.8704, Test: 0.8824
Epoch: 024, Loss: 0.7093, Val: 0.8697, Test: 0.8856
Epoch: 025, Loss: 0.7068, Val: 0.8665, Test: 0.8788
Epoch: 026, Loss: 0.6879, Val: 0.8601, Test: 0.8709
Epoch: 027, Loss: 0.6985, Val: 0.8505, Test: 0.8623
Epoch: 028, Loss: 0.6899, Val: 0.8441, Test: 0.8536
Epoch: 029, Loss: 0.6900, Val: 0.8419, Test: 0.8478
Epoch: 030, Loss: 0.6791, Val: 0.8398, Test: 0.8419
Epoch: 031, Loss: 0.6858, Val: 0.8305, Test: 0.8379
Epoch: 032, Loss: 0.6782, Val: 0.8181, Test: 0.8308
Epoch: 033, Loss: 0.6696, Val: 0.8181, Test: 0.8264
Epoch: 034, Loss: 0.6595, Val: 0.8188, Test: 0.8230
Epoch: 035, Loss: 0.6525, Val: 0.8192, Test: 0.8205
Epoch: 036, Loss: 0.6531, Val: 0.8227, Test: 0.8216
Epoch: 037, Loss: 0.6501, Val: 0.8231, Test: 0.8216
Epoch: 038, Loss: 0.6552, Val: 0.8248, Test: 0.8250
Epoch: 039, Loss: 0.6620, Val: 0.8273, Test: 0.8188
Epoch: 040, Loss: 0.6502, Val: 0.8295, Test: 0.8193
